property_id,check_in_date,room_category,successful_bookings,capacity,occ_rate
19559,2022-05-21,RT1,13,24.0,54.17
19561,2022-05-21,RT1,25,36.0,69.44
17564,2022-05-21,RT1,9,16.0,56.25
19562,2022-05-21,RT2,17,23.0,73.91
18563,2022-05-21,RT2,18,29.0,62.07
17561,2022-05-21,RT2,28,36.0,77.78
17558,2022-05-21,RT2,31,50.0,62.0
16562,2022-05-21,RT2,29,43.0,67.44
16561,2022-05-21,RT2,16,24.0,66.67
16558,2022-05-21,RT2,16,22.0,72.73
19560,2022-05-21,RT2,29,38.0,76.32
16563,2022-05-21,RT2,28,38.0,73.68
16559,2022-05-21,RT2,28,41.0,68.29
19559,2022-05-21,RT2,23,41.0,56.1
19558,2022-05-21,RT2,18,39.0,46.15
17559,2022-05-21,RT2,28,39.0,71.79
16560,2022-05-21,RT2,23,34.0,67.65
18562,2022-05-21,RT2,25,34.0,73.53
18559,2022-05-21,RT2,18,44.0,40.91
17563,2022-05-21,RT2,30,44.0,68.18
17562,2022-05-21,RT2,14,30.0,46.67
18558,2022-05-21,RT2,18,30.0,60.0
17564,2022-05-21,RT2,20,40.0,50.0
18561,2022-05-21,RT2,30,40.0,75.0
18560,2022-05-21,RT2,32,40.0,80.0
17560,2022-05-21,RT2,31,45.0,68.89
19561,2022-05-21,RT2,28,45.0,62.22
19563,2022-05-21,RT2,25,45.0,55.56
19563,2022-05-21,RT3,19,29.0,65.52
18560,2022-05-21,RT1,25,30.0,83.33
19562,2022-05-21,RT3,23,29.0,79.31
19561,2022-05-21,RT3,17,29.0,58.62
18562,2022-05-21,RT3,23,29.0,79.31
17558,2022-05-21,RT3,17,27.0,62.96
17562,2022-05-21,RT3,14,27.0,51.85
19559,2022-05-21,RT3,17,27.0,62.96
16559,2022-05-21,RT3,23,32.0,71.88
16558,2022-05-21,RT3,5,8.0,62.5
17560,2022-05-21,RT3,16,25.0,64.0
18561,2022-05-21,RT3,19,25.0,76.0
16561,2022-05-21,RT3,16,21.0,76.19
18560,2022-05-21,RT3,18,24.0,75.0
19560,2022-05-21,RT3,16,19.0,84.21
18558,2022-05-21,RT3,15,26.0,57.69
18563,2022-05-21,RT3,15,23.0,65.22
16563,2022-05-21,RT3,13,20.0,65.0
17561,2022-05-21,RT3,13,19.0,68.42
17563,2022-05-21,RT3,13,16.0,81.25
16562,2022-05-21,RT3,10,18.0,55.56
16560,2022-05-21,RT3,12,20.0,60.0
18559,2022-05-21,RT3,12,23.0,52.17
17564,2022-05-21,RT3,12,24.0,50.0
17559,2022-05-21,RT3,11,16.0,68.75
19558,2022-05-21,RT3,11,21.0,52.38
19559,2022-05-21,RT4,2,3.0,66.67
16558,2022-05-21,RT4,2,3.0,66.67
17558,2022-05-21,RT4,4,6.0,66.67
19563,2022-05-21,RT4,4,6.0,66.67
16560,2022-05-21,RT4,4,7.0,57.14
19561,2022-05-21,RT4,4,7.0,57.14
16561,2022-05-21,RT4,9,10.0,90.0
17560,2022-05-21,RT4,8,13.0,61.54
18561,2022-05-21,RT4,7,9.0,77.78
17564,2022-05-21,RT4,7,17.0,41.18
18560,2022-05-21,RT4,12,15.0,80.0
19560,2022-05-21,RT4,12,16.0,75.0
18559,2022-05-21,RT4,9,19.0,47.37
17563,2022-05-21,RT4,16,19.0,84.21
19562,2022-05-21,RT4,10,14.0,71.43
17559,2022-05-21,RT4,10,14.0,71.43
18558,2022-05-21,RT4,12,20.0,60.0
18562,2022-05-21,RT4,14,20.0,70.0
18563,2022-05-21,RT4,10,18.0,55.56
16563,2022-05-21,RT4,14,18.0,77.78
16559,2022-05-21,RT4,13,18.0,72.22
16562,2022-05-21,RT4,3,6.0,50.0
17562,2022-05-21,RT4,3,6.0,50.0
19558,2022-05-21,RT4,3,7.0,42.86
17561,2022-05-21,RT4,3,4.0,75.0
16559,2022-05-22,RT1,28,30.0,93.33
18560,2022-05-22,RT1,28,30.0,93.33
19562,2022-05-22,RT1,25,30.0,83.33
19563,2022-05-22,RT1,24,30.0,80.0
17558,2022-05-22,RT1,14,19.0,73.68
16558,2022-05-22,RT1,17,19.0,89.47
17560,2022-05-22,RT1,30,40.0,75.0
19558,2022-05-22,RT1,22,40.0,55.0
19560,2022-05-22,RT1,23,26.0,88.46
17561,2022-05-22,RT1,24,26.0,92.31
16560,2022-05-22,RT1,24,34.0,70.59
16561,2022-05-22,RT1,16,18.0,88.89
16562,2022-05-22,RT1,22,31.0,70.97
16563,2022-05-22,RT1,35,41.0,85.37
17559,2022-05-22,RT1,31,32.0,96.88
17562,2022-05-22,RT1,12,20.0,60.0
17563,2022-05-22,RT1,23,25.0,92.0
18558,2022-05-22,RT1,11,15.0,73.33
18559,2022-05-22,RT1,26,42.0,61.9
18561,2022-05-22,RT1,28,33.0,84.85
18562,2022-05-22,RT1,33,38.0,86.84
18563,2022-05-22,RT1,19,27.0,70.37
19559,2022-05-22,RT1,18,24.0,75.0
19561,2022-05-22,RT1,27,36.0,75.0
17564,2022-05-22,RT1,10,16.0,62.5
19562,2022-05-22,RT2,23,23.0,100.0
18563,2022-05-22,RT2,21,29.0,72.41
17561,2022-05-22,RT2,29,36.0,80.56
17558,2022-05-22,RT2,38,50.0,76.0
16562,2022-05-22,RT2,30,43.0,69.77
16561,2022-05-22,RT2,24,24.0,100.0
16558,2022-05-22,RT2,20,22.0,90.91
19560,2022-05-22,RT2,34,38.0,89.47
16563,2022-05-22,RT2,35,38.0,92.11
16559,2022-05-22,RT2,38,41.0,92.68
19559,2022-05-22,RT2,30,41.0,73.17
19558,2022-05-22,RT2,24,39.0,61.54
17559,2022-05-22,RT2,33,39.0,84.62
16560,2022-05-22,RT2,24,34.0,70.59
18562,2022-05-22,RT2,30,34.0,88.24
18559,2022-05-22,RT2,28,44.0,63.64
17563,2022-05-22,RT2,38,44.0,86.36
17562,2022-05-22,RT2,20,30.0,66.67
18558,2022-05-22,RT2,24,30.0,80.0
17564,2022-05-22,RT2,22,40.0,55.0
18561,2022-05-22,RT2,34,40.0,85.0
18560,2022-05-22,RT2,36,40.0,90.0
17560,2022-05-22,RT2,33,45.0,73.33
19561,2022-05-22,RT2,32,45.0,71.11
19563,2022-05-22,RT2,31,45.0,68.89
19563,2022-05-22,RT3,21,29.0,72.41
19562,2022-05-22,RT3,24,29.0,82.76
19561,2022-05-22,RT3,22,29.0,75.86
18562,2022-05-22,RT3,27,29.0,93.1
17558,2022-05-22,RT3,20,27.0,74.07
17562,2022-05-22,RT3,17,27.0,62.96
19559,2022-05-22,RT3,18,27.0,66.67
16559,2022-05-22,RT3,28,32.0,87.5
16558,2022-05-22,RT3,7,8.0,87.5
17560,2022-05-22,RT3,18,25.0,72.0
18561,2022-05-22,RT3,21,25.0,84.0
16561,2022-05-22,RT3,19,21.0,90.48
16563,2022-05-22,RT3,19,20.0,95.0
17559,2022-05-22,RT3,16,16.0,100.0
17561,2022-05-22,RT3,17,19.0,89.47
17563,2022-05-22,RT3,16,16.0,100.0
18558,2022-05-22,RT3,19,26.0,73.08
18560,2022-05-22,RT3,22,24.0,91.67
18563,2022-05-22,RT3,18,23.0,78.26
19560,2022-05-22,RT3,17,19.0,89.47
18559,2022-05-22,RT3,15,23.0,65.22
16562,2022-05-22,RT3,13,18.0,72.22
16560,2022-05-22,RT3,14,20.0,70.0
17564,2022-05-22,RT3,14,24.0,58.33
19558,2022-05-22,RT3,11,21.0,52.38
19559,2022-05-22,RT4,2,3.0,66.67
16562,2022-05-22,RT4,4,6.0,66.67
17562,2022-05-22,RT4,4,6.0,66.67
19563,2022-05-22,RT4,4,6.0,66.67
17561,2022-05-22,RT4,4,4.0,100.0
17558,2022-05-22,RT4,5,6.0,83.33
19558,2022-05-22,RT4,5,7.0,71.43
19561,2022-05-22,RT4,5,7.0,71.43
16560,2022-05-22,RT4,6,7.0,85.71
16561,2022-05-22,RT4,9,10.0,90.0
17560,2022-05-22,RT4,10,13.0,76.92
18561,2022-05-22,RT4,8,9.0,88.89
17564,2022-05-22,RT4,12,17.0,70.59
18560,2022-05-22,RT4,14,15.0,93.33
19560,2022-05-22,RT4,14,16.0,87.5
18559,2022-05-22,RT4,13,19.0,68.42
17563,2022-05-22,RT4,17,19.0,89.47
19562,2022-05-22,RT4,11,14.0,78.57
17559,2022-05-22,RT4,12,14.0,85.71
18558,2022-05-22,RT4,16,20.0,80.0
18562,2022-05-22,RT4,18,20.0,90.0
18563,2022-05-22,RT4,13,18.0,72.22
16563,2022-05-22,RT4,18,18.0,100.0
16559,2022-05-22,RT4,16,18.0,88.89
16558,2022-05-22,RT4,3,3.0,100.0
19563,2022-05-23,RT3,15,29.0,51.72
16559,2022-05-23,RT1,18,30.0,60.0
18560,2022-05-23,RT1,18,30.0,60.0
19562,2022-05-23,RT1,21,30.0,70.0
19563,2022-05-23,RT1,15,30.0,50.0
17558,2022-05-23,RT1,10,19.0,52.63
16558,2022-05-23,RT1,13,19.0,68.42
17560,2022-05-23,RT1,19,40.0,47.5
19558,2022-05-23,RT1,19,40.0,47.5
19560,2022-05-23,RT1,17,26.0,65.38
17561,2022-05-23,RT1,17,26.0,65.38
16560,2022-05-23,RT1,15,34.0,44.12
16561,2022-05-23,RT1,12,18.0,66.67
16562,2022-05-23,RT1,16,31.0,51.61
16563,2022-05-23,RT1,28,41.0,68.29
17559,2022-05-23,RT1,21,32.0,65.62
17562,2022-05-23,RT1,8,20.0,40.0
17563,2022-05-23,RT1,17,25.0,68.0
18558,2022-05-23,RT1,9,15.0,60.0
18559,2022-05-23,RT1,15,42.0,35.71
18561,2022-05-23,RT1,21,33.0,63.64
18562,2022-05-23,RT1,24,38.0,63.16
18563,2022-05-23,RT1,15,27.0,55.56
19559,2022-05-23,RT1,13,24.0,54.17
19561,2022-05-23,RT1,16,36.0,44.44
17564,2022-05-23,RT1,7,16.0,43.75
19562,2022-05-23,RT2,15,23.0,65.22
18563,2022-05-23,RT2,15,29.0,51.72
17561,2022-05-23,RT2,23,36.0,63.89
17558,2022-05-23,RT2,23,50.0,46.0
16562,2022-05-23,RT2,23,43.0,53.49
16561,2022-05-23,RT2,13,24.0,54.17
16558,2022-05-23,RT2,14,22.0,63.64
19560,2022-05-23,RT2,24,38.0,63.16
16563,2022-05-23,RT2,25,38.0,65.79
16559,2022-05-23,RT2,24,41.0,58.54
19559,2022-05-23,RT2,22,41.0,53.66
19558,2022-05-23,RT2,14,39.0,35.9
17559,2022-05-23,RT2,25,39.0,64.1
16560,2022-05-23,RT2,16,34.0,47.06
18562,2022-05-23,RT2,20,34.0,58.82
18559,2022-05-23,RT2,19,44.0,43.18
17563,2022-05-23,RT2,29,44.0,65.91
17562,2022-05-23,RT2,14,30.0,46.67
18558,2022-05-23,RT2,14,30.0,46.67
17564,2022-05-23,RT2,14,40.0,35.0
18561,2022-05-23,RT2,25,40.0,62.5
18560,2022-05-23,RT2,26,40.0,65.0
17560,2022-05-23,RT2,22,45.0,48.89
19561,2022-05-23,RT2,24,45.0,53.33
19563,2022-05-23,RT2,25,45.0,55.56
19562,2022-05-23,RT3,17,29.0,58.62
19561,2022-05-23,RT3,14,29.0,48.28
18562,2022-05-23,RT3,18,29.0,62.07
17558,2022-05-23,RT3,13,27.0,48.15
17562,2022-05-23,RT3,12,27.0,44.44
19559,2022-05-23,RT3,16,27.0,59.26
16559,2022-05-23,RT3,22,32.0,68.75
16558,2022-05-23,RT3,4,8.0,50.0
18561,2022-05-23,RT3,16,25.0,64.0
16561,2022-05-23,RT3,15,21.0,71.43
19558,2022-05-23,RT3,8,21.0,38.1
16563,2022-05-23,RT3,14,20.0,70.0
17561,2022-05-23,RT3,14,19.0,73.68
18560,2022-05-23,RT3,14,24.0,58.33
16562,2022-05-23,RT3,9,18.0,50.0
17563,2022-05-23,RT3,9,16.0,56.25
16560,2022-05-23,RT3,10,20.0,50.0
17560,2022-05-23,RT3,12,25.0,48.0
18558,2022-05-23,RT3,12,26.0,46.15
19560,2022-05-23,RT3,12,19.0,63.16
17564,2022-05-23,RT3,12,24.0,50.0
17559,2022-05-23,RT3,11,16.0,68.75
18559,2022-05-23,RT3,11,23.0,47.83
18563,2022-05-23,RT3,11,23.0,47.83
16558,2022-05-23,RT4,2,3.0,66.67
16560,2022-05-23,RT4,4,7.0,57.14
19561,2022-05-23,RT4,4,7.0,57.14
18561,2022-05-23,RT4,5,9.0,55.56
16561,2022-05-23,RT4,6,10.0,60.0
17560,2022-05-23,RT4,7,13.0,53.85
19559,2022-05-23,RT4,1,3.0,33.33
17564,2022-05-23,RT4,8,17.0,47.06
18560,2022-05-23,RT4,11,15.0,73.33
19560,2022-05-23,RT4,11,16.0,68.75
18559,2022-05-23,RT4,9,19.0,47.37
17563,2022-05-23,RT4,12,19.0,63.16
19562,2022-05-23,RT4,9,14.0,64.29
17559,2022-05-23,RT4,9,14.0,64.29
18558,2022-05-23,RT4,10,20.0,50.0
18562,2022-05-23,RT4,11,20.0,55.0
18563,2022-05-23,RT4,9,18.0,50.0
16563,2022-05-23,RT4,12,18.0,66.67
16559,2022-05-23,RT4,9,18.0,50.0
16562,2022-05-23,RT4,3,6.0,50.0
17558,2022-05-23,RT4,3,6.0,50.0
17562,2022-05-23,RT4,3,6.0,50.0
19563,2022-05-23,RT4,3,6.0,50.0
19558,2022-05-23,RT4,3,7.0,42.86
17561,2022-05-23,RT4,3,4.0,75.0
19563,2022-05-24,RT3,14,29.0,48.28
18560,2022-05-24,RT1,17,30.0,56.67
19562,2022-05-24,RT1,17,30.0,56.67
19563,2022-05-24,RT1,14,30.0,46.67
17558,2022-05-24,RT1,9,19.0,47.37
16558,2022-05-24,RT1,11,19.0,57.89
17560,2022-05-24,RT1,20,40.0,50.0
19558,2022-05-24,RT1,16,40.0,40.0
19560,2022-05-24,RT1,18,26.0,69.23
17561,2022-05-24,RT1,15,26.0,57.69
16560,2022-05-24,RT1,14,34.0,41.18
16561,2022-05-24,RT1,10,18.0,55.56
16562,2022-05-24,RT1,17,31.0,54.84
16563,2022-05-24,RT1,28,41.0,68.29
17559,2022-05-24,RT1,17,32.0,53.12
17562,2022-05-24,RT1,8,20.0,40.0
17563,2022-05-24,RT1,15,25.0,60.0
18558,2022-05-24,RT1,8,15.0,53.33
18559,2022-05-24,RT1,17,42.0,40.48
18561,2022-05-24,RT1,18,33.0,54.55
18562,2022-05-24,RT1,23,38.0,60.53
18563,2022-05-24,RT1,13,27.0,48.15
19559,2022-05-24,RT1,11,24.0,45.83
19561,2022-05-24,RT1,18,36.0,50.0
17564,2022-05-24,RT1,7,16.0,43.75
19562,2022-05-24,RT2,13,23.0,56.52
18563,2022-05-24,RT2,17,29.0,58.62
17561,2022-05-24,RT2,23,36.0,63.89
17558,2022-05-24,RT2,24,50.0,48.0
16562,2022-05-24,RT2,23,43.0,53.49
16561,2022-05-24,RT2,15,24.0,62.5
16558,2022-05-24,RT2,14,22.0,63.64
19560,2022-05-24,RT2,25,38.0,65.79
16563,2022-05-24,RT2,23,38.0,60.53
16559,2022-05-24,RT2,23,41.0,56.1
19559,2022-05-24,RT2,20,41.0,48.78
19558,2022-05-24,RT2,17,39.0,43.59
17559,2022-05-24,RT2,21,39.0,53.85
16560,2022-05-24,RT2,19,34.0,55.88
18562,2022-05-24,RT2,20,34.0,58.82
18559,2022-05-24,RT2,18,44.0,40.91
17563,2022-05-24,RT2,31,44.0,70.45
17562,2022-05-24,RT2,13,30.0,43.33
18558,2022-05-24,RT2,16,30.0,53.33
17564,2022-05-24,RT2,18,40.0,45.0
18561,2022-05-24,RT2,28,40.0,70.0
18560,2022-05-24,RT2,23,40.0,57.5
17560,2022-05-24,RT2,26,45.0,57.78
19561,2022-05-24,RT2,20,45.0,44.44
19563,2022-05-24,RT2,25,45.0,55.56
16559,2022-05-24,RT1,21,30.0,70.0
19562,2022-05-24,RT3,17,29.0,58.62
19561,2022-05-24,RT3,17,29.0,58.62
18562,2022-05-24,RT3,17,29.0,58.62
17558,2022-05-24,RT3,15,27.0,55.56
17562,2022-05-24,RT3,12,27.0,44.44
19559,2022-05-24,RT3,14,27.0,51.85
16559,2022-05-24,RT3,18,32.0,56.25
16558,2022-05-24,RT3,5,8.0,62.5
18560,2022-05-24,RT3,15,24.0,62.5
19558,2022-05-24,RT3,8,21.0,38.1
16561,2022-05-24,RT3,13,21.0,61.9
19560,2022-05-24,RT3,13,19.0,68.42
17561,2022-05-24,RT3,14,19.0,73.68
18561,2022-05-24,RT3,14,25.0,56.0
16562,2022-05-24,RT3,9,18.0,50.0
17563,2022-05-24,RT3,9,16.0,56.25
17564,2022-05-24,RT3,9,24.0,37.5
17559,2022-05-24,RT3,10,16.0,62.5
18559,2022-05-24,RT3,10,23.0,43.48
16563,2022-05-24,RT3,12,20.0,60.0
17560,2022-05-24,RT3,12,25.0,48.0
18558,2022-05-24,RT3,12,26.0,46.15
16560,2022-05-24,RT3,11,20.0,55.0
18563,2022-05-24,RT3,11,23.0,47.83
16558,2022-05-24,RT4,2,3.0,66.67
16562,2022-05-24,RT4,4,6.0,66.67
17558,2022-05-24,RT4,4,6.0,66.67
16560,2022-05-24,RT4,4,7.0,57.14
18561,2022-05-24,RT4,4,9.0,44.44
17560,2022-05-24,RT4,5,13.0,38.46
16561,2022-05-24,RT4,6,10.0,60.0
19559,2022-05-24,RT4,1,3.0,33.33
17564,2022-05-24,RT4,7,17.0,41.18
18560,2022-05-24,RT4,12,15.0,80.0
19560,2022-05-24,RT4,10,16.0,62.5
18559,2022-05-24,RT4,9,19.0,47.37
17563,2022-05-24,RT4,13,19.0,68.42
19562,2022-05-24,RT4,9,14.0,64.29
17559,2022-05-24,RT4,8,14.0,57.14
18558,2022-05-24,RT4,10,20.0,50.0
18562,2022-05-24,RT4,14,20.0,70.0
18563,2022-05-24,RT4,10,18.0,55.56
16563,2022-05-24,RT4,11,18.0,61.11
16559,2022-05-24,RT4,13,18.0,72.22
17562,2022-05-24,RT4,3,6.0,50.0
19563,2022-05-24,RT4,3,6.0,50.0
19558,2022-05-24,RT4,3,7.0,42.86
19561,2022-05-24,RT4,3,7.0,42.86
17561,2022-05-24,RT4,3,4.0,75.0
16559,2022-05-25,RT1,20,30.0,66.67
18560,2022-05-25,RT1,18,30.0,60.0
19562,2022-05-25,RT1,19,30.0,63.33
19563,2022-05-25,RT1,18,30.0,60.0
17558,2022-05-25,RT1,11,19.0,57.89
16558,2022-05-25,RT1,13,19.0,68.42
17560,2022-05-25,RT1,19,40.0,47.5
19558,2022-05-25,RT1,18,40.0,45.0
19560,2022-05-25,RT1,18,26.0,69.23
17561,2022-05-25,RT1,15,26.0,57.69
16560,2022-05-25,RT1,20,34.0,58.82
16561,2022-05-25,RT1,12,18.0,66.67
16562,2022-05-25,RT1,16,31.0,51.61
16563,2022-05-25,RT1,25,41.0,60.98
17559,2022-05-25,RT1,22,32.0,68.75
17562,2022-05-25,RT1,9,20.0,45.0
17563,2022-05-25,RT1,16,25.0,64.0
18558,2022-05-25,RT1,8,15.0,53.33
18559,2022-05-25,RT1,17,42.0,40.48
18561,2022-05-25,RT1,20,33.0,60.61
18562,2022-05-25,RT1,25,38.0,65.79
18563,2022-05-25,RT1,14,27.0,51.85
19559,2022-05-25,RT1,13,24.0,54.17
19561,2022-05-25,RT1,18,36.0,50.0
17564,2022-05-25,RT1,6,16.0,37.5
19562,2022-05-25,RT2,14,23.0,60.87
18563,2022-05-25,RT2,14,29.0,48.28
17561,2022-05-25,RT2,19,36.0,52.78
17558,2022-05-25,RT2,25,50.0,50.0
16562,2022-05-25,RT2,22,43.0,51.16
16561,2022-05-25,RT2,15,24.0,62.5
16558,2022-05-25,RT2,13,22.0,59.09
19560,2022-05-25,RT2,23,38.0,60.53
16563,2022-05-25,RT2,21,38.0,55.26
16559,2022-05-25,RT2,26,41.0,63.41
19559,2022-05-25,RT2,20,41.0,48.78
19558,2022-05-25,RT2,17,39.0,43.59
17559,2022-05-25,RT2,25,39.0,64.1
16560,2022-05-25,RT2,16,34.0,47.06
18562,2022-05-25,RT2,22,34.0,64.71
18559,2022-05-25,RT2,19,44.0,43.18
17563,2022-05-25,RT2,30,44.0,68.18
17562,2022-05-25,RT2,11,30.0,36.67
18558,2022-05-25,RT2,14,30.0,46.67
17564,2022-05-25,RT2,17,40.0,42.5
18561,2022-05-25,RT2,22,40.0,55.0
18560,2022-05-25,RT2,25,40.0,62.5
17560,2022-05-25,RT2,24,45.0,53.33
19561,2022-05-25,RT2,24,45.0,53.33
19563,2022-05-25,RT2,23,45.0,51.11
19563,2022-05-25,RT3,15,29.0,51.72
19562,2022-05-25,RT3,18,29.0,62.07
19561,2022-05-25,RT3,14,29.0,48.28
18562,2022-05-25,RT3,18,29.0,62.07
17558,2022-05-25,RT3,13,27.0,48.15
17562,2022-05-25,RT3,10,27.0,37.04
19559,2022-05-25,RT3,14,27.0,51.85
16559,2022-05-25,RT3,19,32.0,59.38
16558,2022-05-25,RT3,5,8.0,62.5
18561,2022-05-25,RT3,18,25.0,72.0
16560,2022-05-25,RT3,8,20.0,40.0
18558,2022-05-25,RT3,13,26.0,50.0
18560,2022-05-25,RT3,13,24.0,54.17
17560,2022-05-25,RT3,14,25.0,56.0
16562,2022-05-25,RT3,9,18.0,50.0
17559,2022-05-25,RT3,10,16.0,62.5
17563,2022-05-25,RT3,10,16.0,62.5
19558,2022-05-25,RT3,10,21.0,47.62
16561,2022-05-25,RT3,12,21.0,57.14
16563,2022-05-25,RT3,12,20.0,60.0
17561,2022-05-25,RT3,12,19.0,63.16
18563,2022-05-25,RT3,12,23.0,52.17
19560,2022-05-25,RT3,12,19.0,63.16
17564,2022-05-25,RT3,12,24.0,50.0
18559,2022-05-25,RT3,11,23.0,47.83
19559,2022-05-25,RT4,2,3.0,66.67
16558,2022-05-25,RT4,2,3.0,66.67
16562,2022-05-25,RT4,4,6.0,66.67
19563,2022-05-25,RT4,4,6.0,66.67
16560,2022-05-25,RT4,4,7.0,57.14
19561,2022-05-25,RT4,4,7.0,57.14
17560,2022-05-25,RT4,5,13.0,38.46
18561,2022-05-25,RT4,5,9.0,55.56
16561,2022-05-25,RT4,7,10.0,70.0
17564,2022-05-25,RT4,8,17.0,47.06
18560,2022-05-25,RT4,10,15.0,66.67
19560,2022-05-25,RT4,9,16.0,56.25
18559,2022-05-25,RT4,8,19.0,42.11
17563,2022-05-25,RT4,13,19.0,68.42
19562,2022-05-25,RT4,9,14.0,64.29
17559,2022-05-25,RT4,9,14.0,64.29
18558,2022-05-25,RT4,9,20.0,45.0
18562,2022-05-25,RT4,13,20.0,65.0
18563,2022-05-25,RT4,9,18.0,50.0
16563,2022-05-25,RT4,11,18.0,61.11
16559,2022-05-25,RT4,10,18.0,55.56
17558,2022-05-25,RT4,3,6.0,50.0
17562,2022-05-25,RT4,3,6.0,50.0
19558,2022-05-25,RT4,3,7.0,42.86
17561,2022-05-25,RT4,3,4.0,75.0
16559,2022-05-26,RT1,21,30.0,70.0
18560,2022-05-26,RT1,19,30.0,63.33
19562,2022-05-26,RT1,16,30.0,53.33
19563,2022-05-26,RT1,15,30.0,50.0
17558,2022-05-26,RT1,9,19.0,47.37
16558,2022-05-26,RT1,12,19.0,63.16
17560,2022-05-26,RT1,21,40.0,52.5
19558,2022-05-26,RT1,15,40.0,37.5
19560,2022-05-26,RT1,14,26.0,53.85
17561,2022-05-26,RT1,16,26.0,61.54
16560,2022-05-26,RT1,18,34.0,52.94
16561,2022-05-26,RT1,12,18.0,66.67
16562,2022-05-26,RT1,15,31.0,48.39
16563,2022-05-26,RT1,22,41.0,53.66
17559,2022-05-26,RT1,21,32.0,65.62
17562,2022-05-26,RT1,9,20.0,45.0
17563,2022-05-26,RT1,15,25.0,60.0
18558,2022-05-26,RT1,8,15.0,53.33
18559,2022-05-26,RT1,15,42.0,35.71
18561,2022-05-26,RT1,21,33.0,63.64
18562,2022-05-26,RT1,22,38.0,57.89
18563,2022-05-26,RT1,13,27.0,48.15
19559,2022-05-26,RT1,11,24.0,45.83
19561,2022-05-26,RT1,16,36.0,44.44
17564,2022-05-26,RT1,8,16.0,50.0
19562,2022-05-26,RT2,15,23.0,65.22
18563,2022-05-26,RT2,15,29.0,51.72
17561,2022-05-26,RT2,23,36.0,63.89
17558,2022-05-26,RT2,25,50.0,50.0
16562,2022-05-26,RT2,20,43.0,46.51
16561,2022-05-26,RT2,17,24.0,70.83
16558,2022-05-26,RT2,15,22.0,68.18
19560,2022-05-26,RT2,23,38.0,60.53
16563,2022-05-26,RT2,22,38.0,57.89
16559,2022-05-26,RT2,26,41.0,63.41
19559,2022-05-26,RT2,21,41.0,51.22
19558,2022-05-26,RT2,15,39.0,38.46
17559,2022-05-26,RT2,23,39.0,58.97
16560,2022-05-26,RT2,17,34.0,50.0
18562,2022-05-26,RT2,19,34.0,55.88
18559,2022-05-26,RT2,17,44.0,38.64
17563,2022-05-26,RT2,26,44.0,59.09
17562,2022-05-26,RT2,11,30.0,36.67
18558,2022-05-26,RT2,15,30.0,50.0
17564,2022-05-26,RT2,17,40.0,42.5
18561,2022-05-26,RT2,23,40.0,57.5
18560,2022-05-26,RT2,27,40.0,67.5
17560,2022-05-26,RT2,21,45.0,46.67
19561,2022-05-26,RT2,23,45.0,51.11
19563,2022-05-26,RT2,22,45.0,48.89
19563,2022-05-26,RT3,13,29.0,44.83
19562,2022-05-26,RT3,20,29.0,68.97
19561,2022-05-26,RT3,15,29.0,51.72
18562,2022-05-26,RT3,19,29.0,65.52
17558,2022-05-26,RT3,14,27.0,51.85
17562,2022-05-26,RT3,13,27.0,48.15
19559,2022-05-26,RT3,15,27.0,55.56
16559,2022-05-26,RT3,23,32.0,71.88
16558,2022-05-26,RT3,5,8.0,62.5
18560,2022-05-26,RT3,15,24.0,62.5
16563,2022-05-26,RT3,13,20.0,65.0
16561,2022-05-26,RT3,14,21.0,66.67
18561,2022-05-26,RT3,14,25.0,56.0
16562,2022-05-26,RT3,9,18.0,50.0
16560,2022-05-26,RT3,10,20.0,50.0
17563,2022-05-26,RT3,10,16.0,62.5
19558,2022-05-26,RT3,10,21.0,47.62
17564,2022-05-26,RT3,10,24.0,41.67
17559,2022-05-26,RT3,12,16.0,75.0
17560,2022-05-26,RT3,12,25.0,48.0
17561,2022-05-26,RT3,12,19.0,63.16
18558,2022-05-26,RT3,12,26.0,46.15
18563,2022-05-26,RT3,12,23.0,52.17
19560,2022-05-26,RT3,12,19.0,63.16
18559,2022-05-26,RT3,11,23.0,47.83
17562,2022-05-26,RT4,2,6.0,33.33
19559,2022-05-26,RT4,2,3.0,66.67
16558,2022-05-26,RT4,2,3.0,66.67
16560,2022-05-26,RT4,4,7.0,57.14
19561,2022-05-26,RT4,4,7.0,57.14
18561,2022-05-26,RT4,5,9.0,55.56
16561,2022-05-26,RT4,6,10.0,60.0
17560,2022-05-26,RT4,6,13.0,46.15
17564,2022-05-26,RT4,6,17.0,35.29
18560,2022-05-26,RT4,8,15.0,53.33
19560,2022-05-26,RT4,10,16.0,62.5
18559,2022-05-26,RT4,8,19.0,42.11
17563,2022-05-26,RT4,12,19.0,63.16
19562,2022-05-26,RT4,8,14.0,57.14
17559,2022-05-26,RT4,9,14.0,64.29
18558,2022-05-26,RT4,10,20.0,50.0
18562,2022-05-26,RT4,13,20.0,65.0
18563,2022-05-26,RT4,9,18.0,50.0
16563,2022-05-26,RT4,11,18.0,61.11
16559,2022-05-26,RT4,12,18.0,66.67
16562,2022-05-26,RT4,3,6.0,50.0
17558,2022-05-26,RT4,3,6.0,50.0
19563,2022-05-26,RT4,3,6.0,50.0
19558,2022-05-26,RT4,3,7.0,42.86
17561,2022-05-26,RT4,3,4.0,75.0
19563,2022-05-27,RT3,14,29.0,48.28
18560,2022-05-27,RT1,19,30.0,63.33
19562,2022-05-27,RT1,17,30.0,56.67
